АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
812;6705260;6705260;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705261;6705261;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705262;6705262;1;АО "СЕВЕРЕН-ТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7816181675
812;6705263;6705263;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705264;6705265;2;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705266;6705266;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705267;6705268;2;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705269;6705270;2;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705271;6705271;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705272;6705272;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705273;6705275;3;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705276;6705276;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705277;6705279;3;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705280;6705280;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705281;6705281;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705282;6705282;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705283;6705287;5;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705288;6705290;3;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705291;6705291;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705292;6705294;3;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705295;6705295;1;ИП Рощин Илья Леонидович;г. Санкт-Петербург;Город Санкт-Петербург;780230955510
812;6705296;6705298;3;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705299;6705299;1;ИП Рощин Илья Леонидович;г. Санкт-Петербург;Город Санкт-Петербург;780230955510
812;6705300;6705499;200;АО "ЭР-ТЕЛЕКОМ ХОЛДИНГ";г. Санкт-Петербург;Город Санкт-Петербург;5902202276
812;6705500;6705500;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705501;6705504;4;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705505;6705505;1;АО "СЕВЕРЕН-ТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7816181675
812;6705506;6705506;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705507;6705508;2;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705509;6705511;3;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705512;6705512;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705513;6705513;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705514;6705514;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705515;6705517;3;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705518;6705519;2;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705520;6705520;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705521;6705521;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705522;6705522;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705523;6705524;2;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705525;6705525;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705526;6705529;4;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705530;6705533;4;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705534;6705534;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705535;6705535;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705536;6705539;4;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705540;6705540;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705541;6705543;3;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705544;6705544;1;ИП Рощин Илья Леонидович;г. Санкт-Петербург;Город Санкт-Петербург;780230955510
812;6705545;6705545;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705546;6705546;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705547;6705549;3;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705550;6705554;5;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705555;6705555;1;ИП Рощин Илья Леонидович;г. Санкт-Петербург;Город Санкт-Петербург;780230955510
812;6705556;6705559;4;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705560;6705560;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705561;6705563;3;АО "СЕВЕРЕН-ТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7816181675
812;6705564;6705564;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705565;6705565;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705566;6705567;2;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705568;6705569;2;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705570;6705570;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705571;6705573;3;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705574;6705574;1;АО "СЕВЕРЕН-ТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7816181675
812;6705575;6705575;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705576;6705577;2;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705578;6705578;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705579;6705579;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705580;6705580;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705581;6705584;4;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705585;6705585;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705586;6705586;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705587;6705587;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705588;6705588;1;ИП Рощин Илья Леонидович;г. Санкт-Петербург;Город Санкт-Петербург;780230955510
812;6705589;6705589;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705590;6705590;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705591;6705591;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705592;6705592;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705593;6705593;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705594;6705594;1;ИП Рощин Илья Леонидович;г. Санкт-Петербург;Город Санкт-Петербург;780230955510
812;6705595;6705595;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705596;6705596;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705597;6705597;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
812;6705598;6705598;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705599;6705599;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705600;6705638;39;АО "ЭР-ТЕЛЕКОМ ХОЛДИНГ";г. Санкт-Петербург;Город Санкт-Петербург;5902202276
812;6705639;6705639;1;АО "СЕВЕРЕН-ТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7816181675
812;6705640;6705649;10;АО "ЭР-ТЕЛЕКОМ ХОЛДИНГ";г. Санкт-Петербург;Город Санкт-Петербург;5902202276
812;6705650;6705650;1;ООО "КОМФОРТЕЛ";г. Санкт-Петербург;Город Санкт-Петербург;7810524485
812;6705651;6705651;1;ООО "ТЕЛЕКОМПАС";г. Санкт-Петербург;Город Санкт-Петербург;7839403927
